speaker,title,date,photo,photo1
Ryotaro Chiba & Ryosei Kuramoto,Terraform Cloud の導入施策3選 ～社内自動化推進チームがエンジニアの負担を減らす～,2023 年 9 月 14 日 | 10:05,input/japan/images/Ryotaro_Chiba.jpg,input/japan/images/Ryosei_Kuramoto.jpg
