speaker,title,date,photo
Edson Ferreira,Saindo do Hello Word para Produção: O que se preocupar ao usar Terraform em ambientes de produção?,20 de julho | 10:05,input/brasil/images/Edson_Ferreira.jpg
Luiz Bernardo,Padrões e melhores práticas para Desenvolvimento de Infraestrutura como Código com base em SOLID,20 de julho | 14:35,input/brasil/images/Luiz_Bernardo.png
